timestamp,src_ip,dst_ip,protocol,icmp_type,icmp_code,packet_size,packets_per_second,bytes_per_second,is_attack
2025-05-17 17:30:13.477081,45.189.104.32,10.0.0.1,ICMP,8,0,1268,100.0,126800.0,1
2025-05-17 17:25:13.497081,45.189.104.32,10.0.0.1,ICMP,8,0,2160,100.0,216000.0,1
2025-05-17 17:32:14.606024,192.168.93.73,10.0.0.4,ICMP,8,0,1271,2.169984371151308,2758.0501357333123,0
2025-05-17 17:43:50.428241,192.168.244.251,10.0.0.5,ICMP,8,0,430,1.3676870465616608,588.1054300215142,0
2025-05-17 18:17:32.576464,192.168.53.200,10.0.0.4,ICMP,0,0,324,0.6136951613093574,198.8372322642318,0
2025-05-17 17:33:32.303411,192.168.208.45,10.0.0.7,ICMP,0,0,1242,0.278949858968732,346.4557248391651,0
2025-05-17 18:20:11.597027,192.168.88.194,10.0.0.8,ICMP,0,0,1285,4.612873153373222,5927.54200208459,0
2025-05-17 17:29:52.078436,192.168.142.86,10.0.0.4,ICMP,0,0,1253,2.9146995667154085,3652.1185570944067,0
2025-05-17 18:13:41.392831,192.168.53.227,10.0.0.9,ICMP,0,0,285,3.0341606522791085,864.7357858995459,0
2025-05-17 17:28:48.956425,192.168.88.153,10.0.0.7,ICMP,0,0,630,4.76879358331228,3004.3399574867362,0
2025-05-17 17:24:13.887081,45.20.96.38,10.0.0.1,ICMP,8,0,1242,100.0,124200.0,1
2025-05-17 17:28:13.357081,45.207.52.86,10.0.0.1,ICMP,8,0,2462,100.0,246200.0,1
2025-05-17 17:31:13.497081,45.154.58.167,10.0.0.1,ICMP,8,0,833,100.0,83300.0,1
2025-05-17 17:32:14.077081,45.148.82.50,10.0.0.1,ICMP,8,0,367,100.0,36700.0,1
2025-05-17 17:54:20.741429,192.168.17.249,10.0.0.9,ICMP,8,0,1352,2.618751015431761,3540.5513728637407,0
2025-05-17 17:54:07.719582,192.168.102.86,10.0.0.1,ICMP,0,0,1199,3.167071880558664,3797.3191847898383,0
2025-05-17 17:28:13.717081,45.207.52.86,10.0.0.1,ICMP,8,0,1330,100.0,133000.0,1
2025-05-17 17:24:13.827081,45.20.96.38,10.0.0.1,ICMP,8,0,1232,100.0,123200.0,1
2025-05-17 17:50:32.203988,192.168.113.93,10.0.0.8,ICMP,8,0,1139,1.4012322302608269,1596.0035102670818,0
2025-05-17 17:29:13.527081,45.20.96.38,10.0.0.1,ICMP,8,0,1353,100.0,135300.0,1
2025-05-17 18:18:23.061294,192.168.15.7,10.0.0.1,ICMP,8,0,639,2.494783217988709,1594.1664762947848,0
2025-05-17 17:43:27.631316,192.168.36.32,10.0.0.2,ICMP,0,0,1001,2.2078619513771347,2210.069813328512,0
2025-05-17 17:26:14.147081,45.154.58.167,10.0.0.1,ICMP,8,0,1394,100.0,139400.0,1
2025-05-17 17:25:05.161831,192.168.158.88,10.0.0.4,ICMP,8,0,1049,1.5110951788692522,1585.1388426338456,0
2025-05-17 18:24:02.346018,192.168.183.81,10.0.0.4,ICMP,8,0,280,3.594773124877815,1006.5364749657882,0
2025-05-17 17:50:50.392731,192.168.116.24,10.0.0.7,ICMP,0,0,702,2.669143197866593,1873.7385249023482,0
2025-05-17 18:20:33.714048,192.168.222.61,10.0.0.1,ICMP,8,0,219,2.3692620978038064,518.8683994190336,0
2025-05-17 18:05:33.983607,192.168.215.118,10.0.0.4,ICMP,0,0,321,3.917126430227785,1257.397584103119,0
2025-05-17 17:30:03.683735,192.168.125.111,10.0.0.8,ICMP,8,0,1171,3.0054591720311445,3519.39269044847,0
2025-05-17 17:45:30.699183,192.168.141.198,10.0.0.5,ICMP,0,0,871,0.8683822560523479,756.360945021595,0
2025-05-17 17:31:13.437081,45.154.58.167,10.0.0.1,ICMP,8,0,134,100.0,13400.0,1
2025-05-17 18:20:10.222776,192.168.5.93,10.0.0.1,ICMP,0,0,1181,2.5850050249378875,3052.890934451645,0
2025-05-17 17:26:13.707081,45.154.58.167,10.0.0.1,ICMP,8,0,180,100.0,18000.0,1
2025-05-17 17:32:13.287081,45.148.82.50,10.0.0.1,ICMP,8,0,541,100.0,54100.0,1
2025-05-17 17:42:44.382998,192.168.85.128,10.0.0.9,ICMP,0,0,224,0.8411094608011793,188.40851921946415,0
2025-05-17 17:32:51.258411,192.168.183.39,10.0.0.6,ICMP,0,0,616,0.5511282318041296,339.49499079134387,0
2025-05-17 17:30:13.967081,45.189.104.32,10.0.0.1,ICMP,8,0,1397,100.0,139700.0,1
2025-05-17 17:25:47.375673,192.168.113.94,10.0.0.6,ICMP,0,0,626,4.7093283010651685,2948.0395164667957,0
2025-05-17 17:25:13.817081,45.189.104.32,10.0.0.1,ICMP,8,0,2242,100.0,224200.0,1
2025-05-17 18:24:07.015046,192.168.249.73,10.0.0.9,ICMP,8,0,279,4.836138700920202,1349.2826975567364,0
2025-05-17 18:16:24.843720,192.168.31.4,10.0.0.5,ICMP,0,0,367,1.6637051001202667,610.5797717441379,0
2025-05-17 17:47:43.702369,192.168.22.16,10.0.0.2,ICMP,0,0,1338,1.5543210047540108,2079.6815043608663,0
2025-05-17 17:57:38.292025,192.168.138.217,10.0.0.9,ICMP,0,0,1316,0.9071169600206065,1193.7659193871182,0
2025-05-17 17:27:49.458324,192.168.170.140,10.0.0.5,ICMP,0,0,1357,1.1258071569820842,1527.7203120246884,0
2025-05-17 17:31:13.207081,45.154.58.167,10.0.0.1,ICMP,8,0,2415,100.0,241500.0,1
2025-05-17 17:33:14.147081,45.207.52.86,10.0.0.1,ICMP,8,0,251,100.0,25100.0,1
2025-05-17 17:25:13.477081,45.189.104.32,10.0.0.1,ICMP,8,0,1739,100.0,173900.0,1
2025-05-17 17:24:31.733028,192.168.36.173,10.0.0.4,ICMP,8,0,575,2.044240753348053,1175.4384331751305,0
2025-05-17 17:25:13.407081,45.189.104.32,10.0.0.1,ICMP,8,0,2063,100.0,206300.0,1
2025-05-17 18:22:27.131519,192.168.154.242,10.0.0.5,ICMP,0,0,440,2.297858491905451,1011.0577364383985,0
2025-05-17 17:26:37.996333,192.168.76.188,10.0.0.4,ICMP,8,0,705,0.4032399382343287,284.28415645520175,0
2025-05-17 17:26:13.437081,45.154.58.167,10.0.0.1,ICMP,8,0,919,100.0,91900.0,1
2025-05-17 17:26:14.117081,45.154.58.167,10.0.0.1,ICMP,8,0,2443,100.0,244300.0,1
2025-05-17 17:29:49.336221,192.168.197.51,10.0.0.8,ICMP,0,0,71,1.5069759946144203,106.99529561762384,0
2025-05-17 18:23:47.043073,192.168.80.135,10.0.0.4,ICMP,0,0,536,2.7147229634151335,1455.0915083905115,0
2025-05-17 18:18:47.126395,192.168.196.39,10.0.0.8,ICMP,0,0,1377,2.5020876758033306,3445.3747295811863,0
2025-05-17 17:44:44.517487,192.168.76.148,10.0.0.1,ICMP,0,0,172,2.5720643278686954,442.3950643934156,0
2025-05-17 17:24:13.457081,45.20.96.38,10.0.0.1,ICMP,8,0,583,100.0,58300.0,1
2025-05-17 17:29:28.335949,192.168.70.245,10.0.0.5,ICMP,8,0,466,3.3598368975608635,1565.6839942633624,0
2025-05-17 18:18:47.610930,192.168.81.253,10.0.0.2,ICMP,8,0,567,0.5474960982344297,310.43028769892163,0
2025-05-17 17:26:34.970828,192.168.85.109,10.0.0.5,ICMP,8,0,426,0.6206039715008465,264.3772918593606,0
2025-05-17 17:26:13.667081,45.154.58.167,10.0.0.1,ICMP,8,0,1243,100.0,124300.0,1
2025-05-17 17:30:32.000589,192.168.113.109,10.0.0.2,ICMP,0,0,1463,4.889515378152803,7153.36099823755,0
2025-05-17 17:53:01.521946,192.168.233.71,10.0.0.4,ICMP,0,0,1421,2.524295778134948,3587.0243007297613,0
2025-05-17 18:05:27.286338,192.168.221.17,10.0.0.8,ICMP,8,0,879,4.123283973791381,3624.3666129626235,0
2025-05-17 18:03:29.505810,192.168.181.153,10.0.0.9,ICMP,8,0,1044,2.704843670187678,2823.856791675936,0
2025-05-17 17:59:27.900497,192.168.1.78,10.0.0.3,ICMP,0,0,257,2.71883386716051,698.7403038602511,0
2025-05-17 18:23:59.871137,192.168.132.111,10.0.0.4,ICMP,8,0,599,1.1643245786869318,697.4304226334722,0
2025-05-17 18:11:31.961876,192.168.10.112,10.0.0.6,ICMP,8,0,78,1.0513482134308905,82.00516064760946,0
2025-05-17 17:48:21.684355,192.168.37.46,10.0.0.1,ICMP,0,0,310,0.12645285670001932,39.20038557700599,0
2025-05-17 18:02:50.641711,192.168.156.173,10.0.0.9,ICMP,8,0,74,3.0983300153598887,229.27642113663177,0
2025-05-17 17:31:13.787081,45.154.58.167,10.0.0.1,ICMP,8,0,2324,100.0,232400.0,1
2025-05-17 18:12:57.196758,192.168.95.22,10.0.0.2,ICMP,8,0,571,1.2060658468117245,688.6635985294947,0
2025-05-17 17:45:54.997063,192.168.88.237,10.0.0.3,ICMP,8,0,216,0.21056610735620146,45.482279188939515,0
2025-05-17 17:28:13.897081,45.207.52.86,10.0.0.1,ICMP,8,0,2526,100.0,252600.0,1
2025-05-17 17:37:20.437522,192.168.165.246,10.0.0.6,ICMP,0,0,817,0.3204844240535794,261.8357744517744,0
2025-05-17 17:41:56.005790,192.168.228.36,10.0.0.2,ICMP,0,0,1110,2.1494939964226214,2385.93833602911,0
2025-05-17 17:39:22.593232,192.168.213.250,10.0.0.4,ICMP,0,0,1493,3.783213242912305,5648.337371668071,0
2025-05-17 17:30:39.156123,192.168.221.75,10.0.0.9,ICMP,8,0,1215,1.9144360255624573,2326.0397710583857,0
2025-05-17 17:45:48.326259,192.168.90.181,10.0.0.7,ICMP,8,0,446,4.388154731243645,1957.1170101346659,0
2025-05-17 18:06:11.311481,192.168.168.52,10.0.0.2,ICMP,8,0,720,2.0542224170794934,1479.0401402972352,0
2025-05-17 17:50:20.637586,192.168.81.118,10.0.0.3,ICMP,0,0,824,1.3324138944143642,1097.909048997436,0
2025-05-17 17:55:48.464621,192.168.47.123,10.0.0.7,ICMP,8,0,1364,4.432611670407198,6046.082318435418,0
2025-05-17 17:27:13.547081,45.148.82.50,10.0.0.1,ICMP,8,0,2615,100.0,261500.0,1
2025-05-17 18:11:56.029845,192.168.14.60,10.0.0.3,ICMP,0,0,68,1.254889555718499,85.33248978885793,0
2025-05-17 17:38:27.828008,192.168.199.92,10.0.0.4,ICMP,0,0,642,3.2958988717728155,2115.9670756781475,0
2025-05-17 17:33:59.201701,192.168.225.113,10.0.0.5,ICMP,0,0,1370,2.117111756237842,2900.4431060458437,0
2025-05-17 17:39:02.143007,192.168.1.90,10.0.0.9,ICMP,8,0,921,1.4903529988062345,1372.615111900542,0
2025-05-17 18:04:29.002888,192.168.198.35,10.0.0.6,ICMP,0,0,213,3.9381601164846343,838.8281048112271,0
2025-05-17 17:27:13.597081,45.148.82.50,10.0.0.1,ICMP,8,0,1865,100.0,186500.0,1
2025-05-17 17:27:28.443789,192.168.87.230,10.0.0.9,ICMP,8,0,1107,3.7942946537629783,4200.284181715617,0
2025-05-17 17:30:13.817081,45.189.104.32,10.0.0.1,ICMP,8,0,2161,100.0,216100.0,1
2025-05-17 17:33:14.097081,45.207.52.86,10.0.0.1,ICMP,8,0,2684,100.0,268400.0,1
2025-05-17 17:25:13.577081,45.189.104.32,10.0.0.1,ICMP,8,0,1873,100.0,187300.0,1
2025-05-17 17:25:13.237081,45.189.104.32,10.0.0.1,ICMP,8,0,297,100.0,29700.0,1
2025-05-17 17:35:30.015455,192.168.137.145,10.0.0.6,ICMP,0,0,761,2.4554988767733446,1868.6346452245152,0
2025-05-17 17:26:48.227914,192.168.109.55,10.0.0.9,ICMP,8,0,1217,3.84122763397424,4674.7740305466505,0
2025-05-17 18:15:35.144518,192.168.178.84,10.0.0.7,ICMP,0,0,246,0.6245801749155118,153.6467230292159,0
2025-05-17 17:26:56.674491,192.168.12.74,10.0.0.8,ICMP,0,0,1495,3.1386497292275304,4692.281345195158,0
2025-05-17 18:12:56.151395,192.168.225.142,10.0.0.4,ICMP,0,0,608,3.84014506878668,2334.8082018223013,0
2025-05-17 17:31:13.817081,45.154.58.167,10.0.0.1,ICMP,8,0,163,100.0,16300.0,1
2025-05-17 17:32:49.290854,192.168.96.125,10.0.0.8,ICMP,0,0,1079,3.760683508932242,4057.777506137889,0
2025-05-17 17:30:38.372405,192.168.211.123,10.0.0.5,ICMP,8,0,1475,3.1901129454170944,4705.416594490214,0
2025-05-17 18:04:00.986076,192.168.254.48,10.0.0.2,ICMP,0,0,621,3.041231909487957,1888.6050157920215,0
2025-05-17 18:02:08.323272,192.168.185.254,10.0.0.9,ICMP,8,0,326,3.5062083148332097,1143.0239106356264,0
2025-05-17 17:46:21.669696,192.168.221.96,10.0.0.5,ICMP,8,0,1157,2.3587510018414446,2729.0749091305515,0
2025-05-17 18:04:58.037567,192.168.39.105,10.0.0.4,ICMP,0,0,1055,0.6284809963553148,663.0474511548572,0
2025-05-17 18:08:40.196888,192.168.254.63,10.0.0.9,ICMP,0,0,168,3.005975330840053,505.0038555811289,0
2025-05-17 17:44:11.688411,192.168.197.131,10.0.0.5,ICMP,8,0,866,4.009231623822178,3471.994586230006,0
2025-05-17 18:21:28.989531,192.168.221.208,10.0.0.6,ICMP,0,0,1279,1.3367684032165412,1709.7267877139561,0
2025-05-17 17:59:38.194942,192.168.176.136,10.0.0.3,ICMP,0,0,936,0.6583318202782633,616.1985837804544,0
2025-05-17 17:31:13.197081,45.154.58.167,10.0.0.1,ICMP,8,0,609,100.0,60900.0,1
2025-05-17 17:31:13.917081,45.154.58.167,10.0.0.1,ICMP,8,0,2926,100.0,292600.0,1
2025-05-17 17:26:14.007081,45.154.58.167,10.0.0.1,ICMP,8,0,371,100.0,37100.0,1
2025-05-17 17:28:10.054958,192.168.106.125,10.0.0.7,ICMP,8,0,380,2.5101523273943136,953.8578844098391,0
2025-05-17 18:03:12.252780,192.168.250.10,10.0.0.6,ICMP,8,0,865,1.3783787543743986,1192.2976225338548,0
2025-05-17 17:25:14.057081,45.189.104.32,10.0.0.1,ICMP,8,0,2304,100.0,230400.0,1
2025-05-17 17:58:56.892127,192.168.48.211,10.0.0.7,ICMP,8,0,1057,1.7753358627169027,1876.530006891766,0
2025-05-17 17:38:52.691309,192.168.156.248,10.0.0.1,ICMP,0,0,609,1.8049129167526168,1099.1919663023436,0
2025-05-17 17:37:48.545376,192.168.111.129,10.0.0.1,ICMP,0,0,757,4.498943475897654,3405.700211254524,0
2025-05-17 17:36:24.087931,192.168.13.160,10.0.0.7,ICMP,0,0,1173,4.414292411174762,5177.964998307996,0
2025-05-17 17:29:17.803035,192.168.147.89,10.0.0.6,ICMP,8,0,479,2.5125522131944997,1203.5125101201654,0
2025-05-17 17:28:22.649511,192.168.29.127,10.0.0.3,ICMP,0,0,137,0.7783339173140321,106.6317466720224,0
2025-05-17 17:27:29.310326,192.168.203.20,10.0.0.9,ICMP,8,0,1219,2.7238058154975575,3320.3192890915225,0
2025-05-17 17:41:38.088760,192.168.248.17,10.0.0.4,ICMP,0,0,1436,2.6155651667734405,3755.9515794866606,0
2025-05-17 18:19:12.954371,192.168.63.23,10.0.0.8,ICMP,8,0,735,1.9187448748443754,1410.277483010616,0
2025-05-17 18:11:10.068042,192.168.68.238,10.0.0.1,ICMP,8,0,426,1.4086675365360288,600.0923705643482,0
2025-05-17 17:28:13.557081,45.207.52.86,10.0.0.1,ICMP,8,0,1897,100.0,189700.0,1
2025-05-17 18:03:42.065464,192.168.94.134,10.0.0.8,ICMP,8,0,557,0.6273095053233083,349.4113944650827,0
2025-05-17 18:11:19.092132,192.168.14.1,10.0.0.1,ICMP,0,0,900,2.683550234758318,2415.195211282486,0
2025-05-17 17:39:44.102528,192.168.20.154,10.0.0.4,ICMP,8,0,277,0.18793382498560998,52.05766952101396,0
2025-05-17 17:54:10.138745,192.168.64.138,10.0.0.2,ICMP,0,0,79,0.6111341280242226,48.279596113913584,0
2025-05-17 17:30:13.637081,45.189.104.32,10.0.0.1,ICMP,8,0,1873,100.0,187300.0,1
2025-05-17 17:33:13.777081,45.207.52.86,10.0.0.1,ICMP,8,0,1120,100.0,112000.0,1
2025-05-17 17:59:34.240134,192.168.200.184,10.0.0.1,ICMP,0,0,75,4.921754419967738,369.1315814975803,0
2025-05-17 17:47:11.127031,192.168.72.27,10.0.0.3,ICMP,8,0,491,3.888141693923849,1909.07757171661,0
2025-05-17 17:25:13.287081,45.189.104.32,10.0.0.1,ICMP,8,0,450,100.0,45000.0,1
2025-05-17 17:52:48.328098,192.168.129.81,10.0.0.2,ICMP,8,0,1413,3.002276718204269,4242.217002822632,0
2025-05-17 17:33:13.247081,45.207.52.86,10.0.0.1,ICMP,8,0,460,100.0,46000.0,1
2025-05-17 17:29:13.157081,45.20.96.38,10.0.0.1,ICMP,8,0,2620,100.0,262000.0,1
2025-05-17 17:31:13.837081,45.154.58.167,10.0.0.1,ICMP,8,0,2419,100.0,241900.0,1
2025-05-17 17:31:13.517081,45.154.58.167,10.0.0.1,ICMP,8,0,2307,100.0,230700.0,1
2025-05-17 17:36:54.108186,192.168.15.51,10.0.0.8,ICMP,8,0,71,0.1541310115426103,10.943301819525331,0
2025-05-17 17:53:36.685002,192.168.162.11,10.0.0.8,ICMP,0,0,101,2.203674575641418,222.57113213978323,0
2025-05-17 17:45:12.569621,192.168.139.1,10.0.0.9,ICMP,8,0,983,0.5896661975666073,579.641872207975,0
2025-05-17 17:25:13.507081,45.189.104.32,10.0.0.1,ICMP,8,0,1741,100.0,174100.0,1
2025-05-17 17:27:13.297081,45.148.82.50,10.0.0.1,ICMP,8,0,1337,100.0,133700.0,1
2025-05-17 18:03:55.069657,192.168.230.191,10.0.0.6,ICMP,8,0,116,1.4653510092636786,169.98071707458672,0
2025-05-17 17:52:21.682602,192.168.35.112,10.0.0.6,ICMP,0,0,502,0.6128361576977576,307.6437511642743,0
2025-05-17 18:06:41.371094,192.168.215.110,10.0.0.5,ICMP,0,0,439,1.0180170465458924,446.90948343364676,0
2025-05-17 17:33:13.887081,45.207.52.86,10.0.0.1,ICMP,8,0,1417,100.0,141700.0,1
2025-05-17 18:17:44.572402,192.168.105.192,10.0.0.1,ICMP,8,0,488,3.4718600598240568,1694.2677091941398,0
2025-05-17 17:38:28.478643,192.168.176.158,10.0.0.6,ICMP,8,0,509,0.8519384773299942,433.63668496096705,0
2025-05-17 17:26:13.837081,45.154.58.167,10.0.0.1,ICMP,8,0,2871,100.0,287100.0,1
2025-05-17 17:24:13.867081,45.20.96.38,10.0.0.1,ICMP,8,0,2017,100.0,201700.0,1
2025-05-17 18:12:42.432898,192.168.139.176,10.0.0.1,ICMP,0,0,91,2.1413019161425737,194.8584743689742,0
2025-05-17 17:25:13.717081,45.189.104.32,10.0.0.1,ICMP,8,0,2059,100.0,205900.0,1
2025-05-17 17:28:14.117081,45.207.52.86,10.0.0.1,ICMP,8,0,2954,100.0,295400.0,1
2025-05-17 18:19:48.337195,192.168.42.210,10.0.0.6,ICMP,0,0,847,2.9123543437381514,2466.764129146214,0
2025-05-17 18:02:10.773271,192.168.42.111,10.0.0.8,ICMP,8,0,583,2.515842612153093,1466.7362428852532,0
2025-05-17 18:22:01.164676,192.168.52.58,10.0.0.1,ICMP,8,0,1334,2.2346594732368983,2981.0357372980225,0
2025-05-17 17:42:00.504039,192.168.26.99,10.0.0.2,ICMP,8,0,588,0.4998114839611778,293.88915256917255,0
2025-05-17 18:06:20.654357,192.168.185.116,10.0.0.6,ICMP,8,0,368,3.4129146264903243,1255.9525825484393,0
2025-05-17 17:24:13.967081,45.20.96.38,10.0.0.1,ICMP,8,0,1162,100.0,116200.0,1
2025-05-17 18:06:41.679698,192.168.85.233,10.0.0.7,ICMP,0,0,1316,0.6697410334351153,881.3792000006117,0
2025-05-17 17:24:13.467081,45.20.96.38,10.0.0.1,ICMP,8,0,1822,100.0,182200.0,1
2025-05-17 17:30:14.027081,45.189.104.32,10.0.0.1,ICMP,8,0,821,100.0,82100.0,1
2025-05-17 18:01:18.893598,192.168.66.58,10.0.0.2,ICMP,8,0,267,3.3968752806101077,906.9656999228988,0
2025-05-17 18:01:41.857829,192.168.184.18,10.0.0.6,ICMP,0,0,292,3.4639183209119375,1011.4641497062858,0
2025-05-17 17:31:13.557081,45.154.58.167,10.0.0.1,ICMP,8,0,1773,100.0,177300.0,1
2025-05-17 17:43:26.142995,192.168.46.56,10.0.0.7,ICMP,0,0,764,2.088000678486644,1595.2325183637959,0
2025-05-17 18:20:23.629224,192.168.137.164,10.0.0.3,ICMP,8,0,1160,4.215027872655691,4889.432332280601,0
2025-05-17 17:24:13.747081,45.20.96.38,10.0.0.1,ICMP,8,0,2829,100.0,282900.0,1
2025-05-17 17:26:13.427081,45.154.58.167,10.0.0.1,ICMP,8,0,893,100.0,89300.0,1
2025-05-17 17:32:13.677081,45.148.82.50,10.0.0.1,ICMP,8,0,2593,100.0,259300.0,1
2025-05-17 17:29:14.147081,45.20.96.38,10.0.0.1,ICMP,8,0,1940,100.0,194000.0,1
2025-05-17 18:21:14.979311,192.168.162.91,10.0.0.7,ICMP,8,0,1174,2.0941623572078933,2458.546607362067,0
2025-05-17 18:18:53.273349,192.168.203.61,10.0.0.2,ICMP,8,0,1401,3.025769273914927,4239.102752754813,0
2025-05-17 17:42:11.115328,192.168.152.215,10.0.0.2,ICMP,8,0,1319,0.8183806717640155,1079.4441060567365,0
2025-05-17 17:32:13.887081,45.148.82.50,10.0.0.1,ICMP,8,0,1539,100.0,153900.0,1
2025-05-17 17:27:13.777081,45.148.82.50,10.0.0.1,ICMP,8,0,2297,100.0,229700.0,1
2025-05-17 18:16:26.964601,192.168.162.93,10.0.0.1,ICMP,0,0,1404,1.7523122202721853,2460.246357262148,0
2025-05-17 17:32:13.627081,45.148.82.50,10.0.0.1,ICMP,8,0,1366,100.0,136600.0,1
2025-05-17 17:26:13.717081,45.154.58.167,10.0.0.1,ICMP,8,0,1046,100.0,104600.0,1
2025-05-17 17:27:13.797081,45.148.82.50,10.0.0.1,ICMP,8,0,497,100.0,49700.0,1
2025-05-17 17:43:34.250273,192.168.104.161,10.0.0.9,ICMP,8,0,1263,2.808817886848748,3547.536991089969,0
2025-05-17 17:28:13.457081,45.207.52.86,10.0.0.1,ICMP,8,0,2932,100.0,293200.0,1
2025-05-17 17:37:47.024619,192.168.173.146,10.0.0.8,ICMP,0,0,1077,0.28922136750002936,311.4914127975316,0
2025-05-17 17:26:14.017081,45.154.58.167,10.0.0.1,ICMP,8,0,285,100.0,28500.0,1
2025-05-17 17:59:25.371718,192.168.217.252,10.0.0.9,ICMP,0,0,128,0.17661839303185028,22.607154308076836,0
2025-05-17 18:21:56.972677,192.168.72.176,10.0.0.2,ICMP,0,0,116,1.6836518243011496,195.30361161893336,0
2025-05-17 18:08:52.083112,192.168.194.127,10.0.0.2,ICMP,8,0,758,3.636273117018002,2756.2950226996454,0
2025-05-17 17:36:36.759180,192.168.84.192,10.0.0.5,ICMP,0,0,1019,1.4188916978589832,1445.8506401183038,0
2025-05-17 17:25:23.277053,192.168.95.147,10.0.0.3,ICMP,8,0,896,4.098564161280136,3672.3134885070012,0
2025-05-17 17:31:13.267081,45.154.58.167,10.0.0.1,ICMP,8,0,947,100.0,94700.0,1
2025-05-17 17:44:49.259650,192.168.40.97,10.0.0.8,ICMP,8,0,433,4.650289754365431,2013.5754636402319,0
2025-05-17 17:28:13.187081,45.207.52.86,10.0.0.1,ICMP,8,0,774,100.0,77400.0,1
2025-05-17 17:57:32.851049,192.168.82.218,10.0.0.4,ICMP,0,0,1291,0.46280686777050517,597.4836662917222,0
2025-05-17 18:22:21.267352,192.168.190.175,10.0.0.2,ICMP,8,0,935,2.688070834972784,2513.346230699553,0
2025-05-17 17:25:31.955506,192.168.4.214,10.0.0.7,ICMP,0,0,885,0.23872524457307218,211.27184144716887,0
2025-05-17 18:22:08.157327,192.168.29.15,10.0.0.5,ICMP,8,0,188,0.22095237040046461,41.539045635287344,0
2025-05-17 17:43:50.596944,192.168.178.24,10.0.0.2,ICMP,0,0,1348,3.071643100163374,4140.574899020228,0
2025-05-17 17:33:13.967081,45.207.52.86,10.0.0.1,ICMP,8,0,939,100.0,93900.0,1
2025-05-17 17:25:13.837081,45.189.104.32,10.0.0.1,ICMP,8,0,2259,100.0,225900.0,1
2025-05-17 17:24:13.407081,45.20.96.38,10.0.0.1,ICMP,8,0,1051,100.0,105100.0,1
2025-05-17 17:26:13.247081,45.154.58.167,10.0.0.1,ICMP,8,0,928,100.0,92800.0,1
2025-05-17 17:55:25.902580,192.168.44.100,10.0.0.1,ICMP,8,0,743,1.7732000923813678,1317.4876686393563,0
2025-05-17 17:59:49.886889,192.168.55.102,10.0.0.6,ICMP,0,0,1477,1.0315274839402655,1523.5660937797722,0
2025-05-17 17:50:20.469348,192.168.116.147,10.0.0.7,ICMP,8,0,1443,2.5984607462074902,3749.5788567774084,0
2025-05-17 18:08:35.925954,192.168.214.151,10.0.0.8,ICMP,8,0,139,3.681264694303186,511.69579250814286,0
2025-05-17 18:01:44.627943,192.168.82.43,10.0.0.7,ICMP,8,0,333,3.389889755954311,1128.8332887327856,0
2025-05-17 18:12:41.948990,192.168.127.223,10.0.0.9,ICMP,8,0,1381,4.243461378650544,5860.2201639164,0
2025-05-17 18:20:21.764863,192.168.131.9,10.0.0.6,ICMP,0,0,865,4.878698222891397,4220.073962801058,0
2025-05-17 17:24:13.297081,45.20.96.38,10.0.0.1,ICMP,8,0,1219,100.0,121900.0,1
2025-05-17 17:50:11.291238,192.168.177.36,10.0.0.6,ICMP,8,0,1158,1.7455001867435194,2021.2892162489954,0
2025-05-17 17:28:13.537000,192.168.138.239,10.0.0.7,ICMP,8,0,1330,1.9247632635732455,2559.9351405524167,0
2025-05-17 17:49:03.975368,192.168.144.95,10.0.0.7,ICMP,8,0,283,0.17022143874830614,48.17266716577064,0
2025-05-17 17:29:13.887081,45.20.96.38,10.0.0.1,ICMP,8,0,2461,100.0,246100.0,1
2025-05-17 17:27:05.258475,192.168.200.249,10.0.0.7,ICMP,8,0,471,0.6163009163687492,290.27773160968087,0
2025-05-17 18:12:00.498193,192.168.43.211,10.0.0.8,ICMP,0,0,921,0.6294183409443949,579.6942920097877,0
2025-05-17 17:26:13.887081,45.154.58.167,10.0.0.1,ICMP,8,0,2619,100.0,261900.0,1
2025-05-17 17:45:54.612198,192.168.55.67,10.0.0.3,ICMP,0,0,189,4.308768511691166,814.3572487096303,0
2025-05-17 17:50:07.010597,192.168.121.92,10.0.0.2,ICMP,8,0,1460,1.1346743834164423,1656.6245997880058,0
2025-05-17 17:30:13.587081,45.189.104.32,10.0.0.1,ICMP,8,0,2067,100.0,206700.0,1
2025-05-17 17:26:08.332514,192.168.195.8,10.0.0.8,ICMP,8,0,95,4.849351772226436,460.6884183615114,0
2025-05-17 18:17:42.395578,192.168.210.145,10.0.0.6,ICMP,0,0,1467,2.4012446959354743,3522.625968937341,0
2025-05-17 17:27:13.937081,45.148.82.50,10.0.0.1,ICMP,8,0,590,100.0,59000.0,1
2025-05-17 17:48:36.793456,192.168.248.198,10.0.0.4,ICMP,8,0,1109,2.674804506043877,2966.3581972026595,0
2025-05-17 17:51:26.581059,192.168.15.187,10.0.0.3,ICMP,0,0,183,4.072531297431357,745.2732274299383,0
2025-05-17 18:11:46.210685,192.168.16.167,10.0.0.5,ICMP,8,0,1003,3.703771290128648,3714.882603999034,0
2025-05-17 17:50:01.581358,192.168.247.12,10.0.0.3,ICMP,8,0,569,4.687265164415876,2667.0538785526333,0
2025-05-17 17:31:13.357081,45.154.58.167,10.0.0.1,ICMP,8,0,383,100.0,38300.0,1
2025-05-17 18:00:09.628036,192.168.84.227,10.0.0.2,ICMP,0,0,865,3.5485823238534877,3069.523710133267,0
